Id,Label,timeset,node,node_type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Treshold_01
ACSI_ESG,ACSI_ESG,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
Act_Renewables,Act_Renewables,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ACTadaptation,ACTadaptation,,Source,Twitter,0,3,3,0,4,4,1,1,1,0,0
www.ctvnews.ca,www.ctvnews.ca,,Target,Web_Domain,4,0,4,7,0,7,0,0,0,0,0
www.hakaimagazine.com,www.hakaimagazine.com,,Target,Web_Domain,18,0,18,30,0,30,0,0,0,0,0
ActifyPress,ActifyPress,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
www.actifypress.com,www.actifypress.com,,Target,Web_Domain,1,0,1,4,0,4,0,0,0,0,0
action,action,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
time.com,time.com,,Target,Web_Domain,28,0,28,69,0,69,0,0,0,0,0
action_earth,action_earth,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
action4earth.wixsite.com,action4earth.wixsite.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
ActionAidUSA,ActionAidUSA,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.globalcitizen.org,www.globalcitizen.org,,Target,Web_Domain,11,0,11,14,0,14,0,0,0,0,0
ActionCountdown,ActionCountdown,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ActionForNature,ActionForNature,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
ActionTime,ActionTime,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
activist360,activist360,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
m.huffpost.com,m.huffpost.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
ActivistLabSPH,ActivistLabSPH,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ActNowOnClimate,ActNowOnClimate,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ActOnClimateCO,ActOnClimateCO,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
acubaninlondon,acubaninlondon,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ACuriousMeerkat,ACuriousMeerkat,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
adam_dodds,adam_dodds,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AdamCostanza,AdamCostanza,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
conservationcorridor.org,conservationcorridor.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
adamelman,adamelman,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
www.abc.net.au,www.abc.net.au,,Target,Web_Domain,93,0,93,194,0,194,0,0,0,0,1
AdamJDeanMS,AdamJDeanMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AdamKoon,AdamKoon,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.huffingtonpost.co.uk,www.huffingtonpost.co.uk,,Target,Web_Domain,12,0,12,16,0,16,0,0,0,0,0
adamquinton,adamquinton,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AdamSextonWMUR,AdamSextonWMUR,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
wmur.com,wmur.com,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
AdamskiPeter,AdamskiPeter,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.canada.ca,www.canada.ca,,Target,Web_Domain,19,0,19,71,0,71,0,0,0,0,0
adamspence,adamspence,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
adamwhodges,adamwhodges,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.anthropology-news.org,www.anthropology-news.org,,Target,Web_Domain,3,0,3,5,0,5,0,0,0,0,0
ADAPT_bulletin,ADAPT_bulletin,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
insidestory.org.au,insidestory.org.au,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
adapt2030,adapt2030,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
canadafreepress.com,canadafreepress.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
dailycaller.com,dailycaller.com,,Target,Web_Domain,9,0,9,17,0,17,0,0,0,0,0
adaptationfund,adaptationfund,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
sdg.iisd.org,sdg.iisd.org,,Target,Web_Domain,9,0,9,13,0,13,0,0,0,0,0
AdaptNHeritage,AdaptNHeritage,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
ADB_Europe,ADB_Europe,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ADB_HQ,ADB_HQ,,Source,Twitter,0,3,3,0,6,6,1,1,1,0,0
ADBWater,ADBWater,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
adchick22,adchick22,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AdelH54,AdelH54,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
blogs.ei.columbia.edu,blogs.ei.columbia.edu,,Target,Web_Domain,10,0,10,21,0,21,0,0,0,0,0
adeline_vh,adeline_vh,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AdelitaGCantu,AdelitaGCantu,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ademoor,ademoor,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AdeParcevauxMS,AdeParcevauxMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ADevotedYogi,ADevotedYogi,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.pinterest.com,www.pinterest.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
adhitlan,adhitlan,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
adjustusbags,adjustusbags,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
adk_council,adk_council,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.adirondackcouncil.org,www.adirondackcouncil.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
ADMCapFound,ADMCapFound,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
news.rthk.hk,news.rthk.hk,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
admit2sin,admit2sin,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
adomfeh,adomfeh,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
adpucci,adpucci,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AdrianWBourne,AdrianWBourne,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
adrienneleopold,adrienneleopold,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.buzzfeednews.com,www.buzzfeednews.com,,Target,Web_Domain,64,0,64,123,0,123,0,0,0,0,1
ADSWagenda,ADSWagenda,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
adwilkin79,adwilkin79,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.latimes.com,www.latimes.com,,Target,Web_Domain,29,0,29,49,0,49,0,0,0,0,0
aellis_29,aellis_29,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AerialFutures,AerialFutures,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.dbknews.com,www.dbknews.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
AESSnews,AESSnews,,Source,Twitter,0,3,3,0,7,7,1,1,1,0,0
www.pbs.org,www.pbs.org,,Target,Web_Domain,35,0,35,45,0,45,0,0,0,0,1
Aethonaia,Aethonaia,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.infowars.com,www.infowars.com,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
AFAvH,AFAvH,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
news.nationalgeographic.com,news.nationalgeographic.com,,Target,Web_Domain,41,0,41,54,0,54,0,0,0,0,1
AFCC_Esq,AFCC_Esq,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
www.desmogblog.com,www.desmogblog.com,,Target,Web_Domain,14,0,14,24,0,24,0,0,0,0,0
AfDB_Group,AfDB_Group,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.afdb.org,www.afdb.org,,Target,Web_Domain,3,0,3,3,0,3,0,0,0,0,0
AfifaKarake,AfifaKarake,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
afncwoodward,afncwoodward,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
nypost.com,nypost.com,,Target,Web_Domain,12,0,12,17,0,17,0,0,0,0,0
AFONature,AFONature,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.afocusonnature.org,www.afocusonnature.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
AFoodRevolution,AFoodRevolution,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
foodrevolution.org,foodrevolution.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
africa_ci,africa_ci,,Source,Twitter,0,2,2,0,5,5,1,1,1,0,0
apanews.net,apanews.net,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
blog.conservation.org,blog.conservation.org,,Target,Web_Domain,2,0,2,9,0,9,0,0,0,0,0
AfricaCRP,AfricaCRP,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
AfricanConserve,AfricanConserve,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
www.globalcause.co.uk,www.globalcause.co.uk,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
AfricanFutures,AfricanFutures,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
issafrica.org,issafrica.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
AfriFoodBasket,AfriFoodBasket,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
policy.oeffa.org,policy.oeffa.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
afrobarometer,afrobarometer,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
afrobarometer.org,afrobarometer.org,,Target,Web_Domain,1,0,1,4,0,4,0,0,0,0,0
afronola,afronola,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
AFTPnews,AFTPnews,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
www.businessgreen.com,www.businessgreen.com,,Target,Web_Domain,17,0,17,55,0,55,0,0,0,0,0
www.thegrocer.co.uk,www.thegrocer.co.uk,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
AgainstDisaster,AgainstDisaster,,Source,Twitter,0,3,3,0,5,5,1,1,1,0,0
arstechnica.com,arstechnica.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
AGarbaMS,AGarbaMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AgateMag,AgateMag,,Source,Twitter,0,4,4,0,5,5,1,1,1,0,0
www.duluthnewstribune.com,www.duluthnewstribune.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
agbiotech,agbiotech,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
gmoanswers.com,gmoanswers.com,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
agenciaDiCYT,agenciaDiCYT,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
www.dicyt.com,www.dicyt.com,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
agency_landplan,agency_landplan,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
worldlandscapearchitect.com,worldlandscapearchitect.com,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
agendascotland,agendascotland,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AgentCarter_SSR,AgentCarter_SSR,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AgentOrangeDDR,AgentOrangeDDR,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.afp.com,www.afp.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
ageofobsolete,ageofobsolete,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
bigthink.com,bigthink.com,,Target,Web_Domain,9,0,9,12,0,12,0,0,0,0,0
AgFunder,AgFunder,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
newfoodeconomy.org,newfoodeconomy.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
aghezelbash,aghezelbash,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Aglagw_Blog,Aglagw_Blog,,Source,Twitter,0,1,1,0,22,22,1,1,1,0,0
agreenerlifeagreenerworld.net,agreenerlifeagreenerworld.net,,Target,Web_Domain,4,0,4,27,0,27,0,0,0,0,0
AGreeAgPolicy,AGreeAgPolicy,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
agricarbon,agricarbon,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AgriHarvest,AgriHarvest,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
AgriIndustry,AgriIndustry,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
www.agriland.co.uk,www.agriland.co.uk,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
AgriOrbit,AgriOrbit,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.agriorbit.com,www.agriorbit.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
agsb_bilbao,agsb_bilbao,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.bbvaopenmind.com,www.bbvaopenmind.com,,Target,Web_Domain,6,0,6,7,0,7,0,0,0,0,0
AgShaleLaw,AgShaleLaw,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
AGU_Eos,AGU_Eos,,Source,Twitter,0,1,1,0,28,28,1,1,1,0,0
eos.org,eos.org,,Target,Web_Domain,14,0,14,65,0,65,0,0,0,0,0
AGU_SciComm,AGU_SciComm,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
www.frontiersin.org,www.frontiersin.org,,Target,Web_Domain,1,0,1,4,0,4,0,0,0,0,0
AhardenMS,AhardenMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
aheartforafrica,aheartforafrica,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
buff.ly,buff.ly,,Target,Web_Domain,50,0,50,83,0,83,0,0,0,0,1
ahimsa_girl,ahimsa_girl,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AhmedKaram_t,AhmedKaram_t,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AhmedMascot,AhmedMascot,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ahoybecks,ahoybecks,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
aidarobot,aidarobot,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AidBoxCommunity,AidBoxCommunity,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.bristol247.com,www.bristol247.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
AidExGlobal,AidExGlobal,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AIDR_News,AIDR_News,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
www.aidr.org.au,www.aidr.org.au,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
Aidthinktank,Aidthinktank,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.a-id.org,www.a-id.org,,Target,Web_Domain,2,0,2,3,0,3,0,0,0,0,0
aier,aier,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.aier.org,www.aier.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
aifeuganda,aifeuganda,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
news.sky.com,news.sky.com,,Target,Web_Domain,62,0,62,113,0,113,0,0,0,0,1
AiliseBulfin,AiliseBulfin,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.sierraclub.org,www.sierraclub.org,,Target,Web_Domain,13,0,13,26,0,26,0,0,0,0,0
AimeeChallenor,AimeeChallenor,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AimeeMTuck,AimeeMTuck,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
air_parents,air_parents,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AIRCentre_org,AIRCentre_org,,Source,Twitter,0,1,1,0,6,6,1,1,1,0,0
climateoceans.eu,climateoceans.eu,,Target,Web_Domain,2,0,2,10,0,10,0,0,0,0,0
AIReDaily,AIReDaily,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.asiainsurancereview.com,www.asiainsurancereview.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
airqualityindia,airqualityindia,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.moneycontrol.com,www.moneycontrol.com,,Target,Web_Domain,3,0,3,3,0,3,0,0,0,0,0
airstripone84,airstripone84,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AIterici,AIterici,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
aitruthfilm,aitruthfilm,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AJ_at_SCWI,AJ_at_SCWI,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AJ_Pilkington,AJ_Pilkington,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AJames1969,AJames1969,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
AJffGemini13,AJffGemini13,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
ajlvboone,ajlvboone,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.technocracy.news,www.technocracy.news,,Target,Web_Domain,15,0,15,26,0,26,0,0,0,0,0
AJourneyToLight,AJourneyToLight,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AJPHThinkTank,AJPHThinkTank,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.americannursetoday.com,www.americannursetoday.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
akadsoz,akadsoz,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AkaneFurukawa,AkaneFurukawa,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
akemor,akemor,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AklDesignChamp,AklDesignChamp,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
akott,akott,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AkshatRathi,AkshatRathi,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
AKSParis,AKSParis,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AKumler11,AKumler11,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Al_Czarnecki,Al_Czarnecki,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
www.tvo.org,www.tvo.org,,Target,Web_Domain,2,0,2,3,0,3,0,0,0,0,0
Al_Maldives,Al_Maldives,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
reliefweb.int,reliefweb.int,,Target,Web_Domain,5,0,5,8,0,8,0,0,0,0,0
Al_Nimer,Al_Nimer,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
mobile.wnd.com,mobile.wnd.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
al_welsford,al_welsford,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
cornishstuff.com,cornishstuff.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
AlainRENARD_MTL,AlainRENARD_MTL,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
alan48,alan48,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AlanAtKisson,AlanAtKisson,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
alanemtage,alanemtage,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
slate.com,slate.com,,Target,Web_Domain,33,0,33,51,0,51,0,0,0,0,0
AlanLJohnson,AlanLJohnson,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.air-worldwide.com,www.air-worldwide.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
alanrosca,alanrosca,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
alaskawild,alaskawild,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.adn.com,www.adn.com,,Target,Web_Domain,6,0,6,6,0,6,0,0,0,0,0
AlaskaWildAct,AlaskaWildAct,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
www.vice.com,www.vice.com,,Target,Web_Domain,14,0,14,17,0,17,0,0,0,0,0
AlastairAgutter,AlastairAgutter,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.alastairagutter.com,www.alastairagutter.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
AlaterasOscar,AlaterasOscar,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.google.com.au,www.google.com.au,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
ALazzaraMS,ALazzaraMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AlBawabaBiz,AlBawabaBiz,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.albawaba.com,www.albawaba.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
AlbertaEcotrust,AlbertaEcotrust,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
nationalpost.com,nationalpost.com,,Target,Web_Domain,11,0,11,16,0,16,0,0,0,0,0
AlbertaFlavour,AlbertaFlavour,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
albertarabbit,albertarabbit,,Source,Twitter,0,11,11,0,45,45,1,1,1,0,0
behindthenumbers.ca,behindthenumbers.ca,,Target,Web_Domain,3,0,3,6,0,6,0,0,0,0,0
blog.ucsusa.org,blog.ucsusa.org,,Target,Web_Domain,3,0,3,5,0,5,0,0,0,0,0
phys.org,phys.org,,Target,Web_Domain,17,0,17,38,0,38,0,0,0,0,0
thebulletin.org,thebulletin.org,,Target,Web_Domain,9,0,9,22,0,22,0,0,0,0,0
AlbertK55834078,AlbertK55834078,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AlbertLetizia,AlbertLetizia,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.sommjournal.com,www.sommjournal.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
alberto_bairati,alberto_bairati,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
b-gat.es,b-gat.es,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
AlbertsChatter,AlbertsChatter,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
techcrunch.com,techcrunch.com,,Target,Web_Domain,11,0,11,13,0,13,0,0,0,0,0
albertvilarino,albertvilarino,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
www.greenbiz.com,www.greenbiz.com,,Target,Web_Domain,20,0,20,36,0,36,0,0,0,0,0
alc_anthro,alc_anthro,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dgoldman0,dgoldman0,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
alcenEV,alcenEV,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.pressherald.com,www.pressherald.com,,Target,Web_Domain,9,0,9,11,0,11,0,0,0,0,0
AlderferScott,AlderferScott,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.mcall.com,www.mcall.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
Ale_duBesse,Ale_duBesse,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
impakter.com,impakter.com,,Target,Web_Domain,4,0,4,41,0,41,0,0,0,0,0
alec_bern,alec_bern,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Alec_Roberts,Alec_Roberts,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
newsroom.unsw.edu.au,newsroom.unsw.edu.au,,Target,Web_Domain,4,0,4,10,0,10,0,0,0,0,0
AlecGerlach,AlecGerlach,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.c2es.org,www.c2es.org,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
AlecPettyMS,AlecPettyMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
AlecTinker,AlecTinker,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AlekStoffel,AlekStoffel,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
wapo.st,wapo.st,,Target,Web_Domain,36,0,36,76,0,76,0,0,0,0,1
Alemayehu3A,Alemayehu3A,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
alemlek,alemlek,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ALERTconserv,ALERTconserv,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Alex_Verbeek,Alex_Verbeek,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
alex49_7,alex49_7,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
open.spotify.com,open.spotify.com,,Target,Web_Domain,3,0,3,4,0,4,0,0,0,0,0
alex5673,alex5673,,Source,Twitter,0,5,5,0,7,7,1,1,1,0,0
futurism.com,futurism.com,,Target,Web_Domain,42,0,42,69,0,69,0,0,0,0,1
www.bostonglobe.com,www.bostonglobe.com,,Target,Web_Domain,8,0,8,13,0,13,0,0,0,0,0
www.dw.com,www.dw.com,,Target,Web_Domain,16,0,16,22,0,22,0,0,0,0,0
Alexandra_Reed,Alexandra_Reed,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AlexandraRoyEnv,AlexandraRoyEnv,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
change.org,change.org,,Target,Web_Domain,4,0,4,7,0,7,0,0,0,0,0
AlexandreRos_,AlexandreRos_,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
AlexandriaV2005,AlexandriaV2005,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AlexAnsteadMS,AlexAnsteadMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
alexataylor_r,alexataylor_r,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AlexCSimmons,AlexCSimmons,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
act.friendsoftheearth.uk,act.friendsoftheearth.uk,,Target,Web_Domain,36,0,36,43,0,43,0,0,0,0,1
AlexFormuzis,AlexFormuzis,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
cs.pn,cs.pn,,Target,Web_Domain,3,0,3,5,0,5,0,0,0,0,0
AlexGuiden,AlexGuiden,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
nyti.ms,nyti.ms,,Target,Web_Domain,71,0,71,152,0,152,0,0,0,0,1
AlexiaNaidoo,AlexiaNaidoo,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
AlexIp718,AlexIp718,,Source,Twitter,0,3,3,0,4,4,1,1,1,0,0
AlexKyte13,AlexKyte13,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
alexlovedavies,alexlovedavies,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
alexmannms,alexmannms,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Alexplantsatree,Alexplantsatree,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
alexrio,alexrio,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
alexsdesk,alexsdesk,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
